Term: 加油,Count: 1394,TF: 0.02308635,IDF: 1.20474114,TF × IDF: 0.02781307
Term: 调查,Count: 16,TF: 0.00026497,IDF: 2.62304243,TF × IDF: 0.00069505
Term: 湖北省,Count: 16,TF: 0.00026497,IDF: 2.62304243,TF × IDF: 0.00069505
Term: 上课,Count: 16,TF: 0.00026497,IDF: 2.62304243,TF × IDF: 0.00069505
Term: 赢,Count: 16,TF: 0.00026497,IDF: 2.47691439,TF × IDF: 0.00065633
Term: 理财,Count: 16,TF: 0.00026497,IDF: 2.32201243,TF × IDF: 0.00061528
Term: 方式,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 拍,Count: 16,TF: 0.00026497,IDF: 2.54386118,TF × IDF: 0.00067407
Term: 脸,Count: 16,TF: 0.00026497,IDF: 1.94180119,TF × IDF: 0.00051453
Term: 扎堆,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 很难,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 不像,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 我的天,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 第一名,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 感情,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 如初,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: yxh,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 操作,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 政客,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 倒闭,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 小孩子,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 距离,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 疯,Count: 16,TF: 0.00026497,IDF: 2.62304243,TF × IDF: 0.00069505
Term: 微笑,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 破,Count: 16,TF: 0.00026497,IDF: 2.32201243,TF × IDF: 0.00061528
Term: 滚,Count: 16,TF: 0.00026497,IDF: 2.54386118,TF × IDF: 0.00067407
Term: 专业,Count: 16,TF: 0.00026497,IDF: 2.32201243,TF × IDF: 0.00061528
Term: 害,Count: 16,TF: 0.00026497,IDF: 1.66879992,TF × IDF: 0.00044219
Term: 科技,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 时期,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 未成年人,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 珍惜,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 坏,Count: 16,TF: 0.00026497,IDF: 2.54386118,TF × IDF: 0.00067407
Term: 全人类,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 青年,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 收到,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 一份,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 留下,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 提供,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 多年,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 发来,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 标准,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 胖,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 多万,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 出台,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 晚上,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 现实,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 研究生,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 无耻,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 锅,Count: 16,TF: 0.00026497,IDF: 1.97958975,TF × IDF: 0.00052455
Term: 生产,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 差,Count: 16,TF: 0.00026497,IDF: 2.28061975,TF × IDF: 0.00060431
Term: 面前,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 两天,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 难受,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 独立,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 出发,Count: 16,TF: 0.00026497,IDF: 2.71995244,TF × IDF: 0.00072073
Term: 星辰,Count: 16,TF: 0.00026497,IDF: 2.54386118,TF × IDF: 0.00067407
Term: 一刻,Count: 16,TF: 0.00026497,IDF: 3.32201243,TF × IDF: 0.00088026
Term: 成绩,Count: 16,TF: 0.00026497,IDF: 3.32201243,TF × IDF: 0.00088026
Term: 母亲,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 制度,Count: 16,TF: 0.00026497,IDF: 3.32201243,TF × IDF: 0.00088026
Term: 谈,Count: 16,TF: 0.00026497,IDF: 2.84489118,TF × IDF: 0.00075383
Term: 山川,Count: 16,TF: 0.00026497,IDF: 3.32201243,TF × IDF: 0.00088026
Term: 小心,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 关头,Count: 16,TF: 0.00026497,IDF: 3.32201243,TF × IDF: 0.00088026
Term: 外籍,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 加,Count: 16,TF: 0.00026497,IDF: 1.11249742,TF × IDF: 0.00029478
Term: 无恙,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 台独,Count: 16,TF: 0.00026497,IDF: 3.32201243,TF × IDF: 0.00088026
Term: 城,Count: 16,TF: 0.00026497,IDF: 2.09156351,TF × IDF: 0.00055422
Term: 工人,Count: 16,TF: 0.00026497,IDF: 3.02098244,TF × IDF: 0.00080049
Term: 渴望,Count: 16,TF: 0.00026497,IDF: 3.32201243,TF × IDF: 0.00088026
Term: 离汉,Count: 16,TF: 0.00026497,IDF: 3.32201243,TF × IDF: 0.00088026
Term: 最该,Count: 16,TF: 0.00026497,IDF: 3.32201243,TF × IDF: 0.00088026
Term: 舆论,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 遇见,Count: 15,TF: 0.00024841,IDF: 2.54386118,TF × IDF: 0.00063194
Term: 仪式,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 中国速度,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 11,Count: 15,TF: 0.00024841,IDF: 2.71995244,TF × IDF: 0.00067568
Term: 书,Count: 15,TF: 0.00024841,IDF: 2.36776992,TF × IDF: 0.00058819
Term: 川,Count: 15,TF: 0.00024841,IDF: 2.24283119,TF × IDF: 0.00055716
Term: 区,Count: 15,TF: 0.00024841,IDF: 2.11789245,TF × IDF: 0.00052612
Term: 系统,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 好奇,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 有钱,Count: 15,TF: 0.00024841,IDF: 2.54386118,TF × IDF: 0.00063194
Term: 好听,Count: 15,TF: 0.00024841,IDF: 2.71995244,TF × IDF: 0.00067568
Term: 传播,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 满洲里,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 网上,Count: 15,TF: 0.00024841,IDF: 2.54386118,TF × IDF: 0.00063194
Term: 丢,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 朝阳区,Count: 15,TF: 0.00024841,IDF: 2.71995244,TF × IDF: 0.00067568
Term: 绑架,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 约,Count: 15,TF: 0.00024841,IDF: 2.47691439,TF × IDF: 0.00061531
Term: 四个,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 学期,Count: 15,TF: 0.00024841,IDF: 2.71995244,TF × IDF: 0.00067568
Term: 想着,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 熊猫,Count: 15,TF: 0.00024841,IDF: 2.62304243,TF × IDF: 0.00065161
Term: 困难,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 赚,Count: 15,TF: 0.00024841,IDF: 2.62304243,TF × IDF: 0.00065161
Term: 爱钱进,Count: 15,TF: 0.00024841,IDF: 2.32201243,TF × IDF: 0.00057683
Term: 善待,Count: 15,TF: 0.00024841,IDF: 2.41892245,TF × IDF: 0.00060090
Term: 风景,Count: 15,TF: 0.00024841,IDF: 2.71995244,TF × IDF: 0.00067568
Term: 二次,Count: 15,TF: 0.00024841,IDF: 2.71995244,TF × IDF: 0.00067568
Term: 云游,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 救人,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 看过,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 做出,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 学子,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 考生,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 27,Count: 15,TF: 0.00024841,IDF: 2.54386118,TF × IDF: 0.00063194
Term: 瞬间,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 做人,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 终点,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 外卖,Count: 15,TF: 0.00024841,IDF: 2.71995244,TF × IDF: 0.00067568
Term: 通报,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 同学们,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 这位,Count: 15,TF: 0.00024841,IDF: 2.62304243,TF × IDF: 0.00065161
Term: 该死,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 发出,Count: 15,TF: 0.00024841,IDF: 2.71995244,TF × IDF: 0.00067568
Term: 亲人,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 贺电,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 激动,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 等于,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 法国,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 回答,Count: 15,TF: 0.00024841,IDF: 2.54386118,TF × IDF: 0.00063194
Term: 科学家,Count: 15,TF: 0.00024841,IDF: 2.62304243,TF × IDF: 0.00065161
Term: 喝,Count: 15,TF: 0.00024841,IDF: 2.41892245,TF × IDF: 0.00060090
Term: 牛,Count: 15,TF: 0.00024841,IDF: 2.41892245,TF × IDF: 0.00060090
Term: 到位,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 捐给,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 瞒报,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 毛选,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 先烈,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 真棒,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 一看,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 拉贝,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 后代,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 资格,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 吓人,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 勤洗手,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 摘,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 月亮,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 反弹,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 🌸,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 自费,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 雨,Count: 15,TF: 0.00024841,IDF: 2.20806908,TF × IDF: 0.00054852
Term: 约翰逊,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 鄂,Count: 15,TF: 0.00024841,IDF: 2.84489118,TF × IDF: 0.00070672
Term: 国籍,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 米国,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 资源,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 充满,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 流行,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 粮,Count: 15,TF: 0.00024841,IDF: 3.02098244,TF × IDF: 0.00075046
Term: 鲜活,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 其他人,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 头,Count: 15,TF: 0.00024841,IDF: 1.99979314,TF × IDF: 0.00049678
Term: 资本主义,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 性,Count: 15,TF: 0.00024841,IDF: 1.96028460,TF × IDF: 0.00048697
Term: 处于,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 意味着,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 微风,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 比肩,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 神明,Count: 15,TF: 0.00024841,IDF: 3.32201243,TF × IDF: 0.00082524
Term: 感到,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 外,Count: 14,TF: 0.00023185,IDF: 1.45278071,TF × IDF: 0.00033683
Term: 看不到,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 电话,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 小学,Count: 14,TF: 0.00023185,IDF: 2.54386118,TF × IDF: 0.00058981
Term: 韩国,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 不配,Count: 14,TF: 0.00023185,IDF: 2.54386118,TF × IDF: 0.00058981
Term: 天气,Count: 14,TF: 0.00023185,IDF: 2.47691439,TF × IDF: 0.00057429
Term: 卧槽,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 可恶,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 年级,Count: 14,TF: 0.00023185,IDF: 2.54386118,TF × IDF: 0.00058981
Term: 考个,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 司机,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 天上,Count: 14,TF: 0.00023185,IDF: 2.54386118,TF × IDF: 0.00058981
Term: 劳动者,Count: 14,TF: 0.00023185,IDF: 2.24283119,TF × IDF: 0.00052001
Term: 精诚合作,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 光明正大,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 做生意,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 关键时刻,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 长期,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 下雨,Count: 14,TF: 0.00023185,IDF: 2.54386118,TF × IDF: 0.00058981
Term: 证据,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 进京,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 防,Count: 14,TF: 0.00023185,IDF: 1.50909908,TF × IDF: 0.00034989
Term: 后盾,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 去年,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 去过,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 一眼,Count: 14,TF: 0.00023185,IDF: 2.62304243,TF × IDF: 0.00060817
Term: 生态,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 绿水青山,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 拐,Count: 14,TF: 0.00023185,IDF: 2.62304243,TF × IDF: 0.00060817
Term: 彩虹,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 位,Count: 14,TF: 0.00023185,IDF: 1.81686246,TF × IDF: 0.00042125
Term: 白费,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 开门,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 非法,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 一点点,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 黑暗,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 千里,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 校园,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 各人自扫门前雪,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 莫管,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 霜,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 包机,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 棒棒,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 很快,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 多如牛毛,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 甜味,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 自作多情,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 偏见,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 行业,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 质量,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 做事,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 转,Count: 14,TF: 0.00023185,IDF: 1.97958975,TF × IDF: 0.00045898
Term: 当回事,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 最美逆行者,Count: 14,TF: 0.00023185,IDF: 2.62304243,TF × IDF: 0.00060817
Term: 好棒,Count: 14,TF: 0.00023185,IDF: 2.62304243,TF × IDF: 0.00060817
Term: 饿,Count: 14,TF: 0.00023185,IDF: 2.62304243,TF × IDF: 0.00060817
Term: 教授,Count: 14,TF: 0.00023185,IDF: 2.47691439,TF × IDF: 0.00057429
Term: 源头,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 改变,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 幸苦,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 申请,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 身体健康,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 剩下,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 成长,Count: 14,TF: 0.00023185,IDF: 2.54386118,TF × IDF: 0.00058981
Term: 收,Count: 14,TF: 0.00023185,IDF: 2.06673993,TF × IDF: 0.00047918
Term: 幸运,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 复制粘贴,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 河南,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 分钟,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 核酸,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 外出,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 无聊,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 检查,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 外围,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 爆炸,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 异域,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 同天,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 快快,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 弱质,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 污辱,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 病好,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 守,Count: 14,TF: 0.00023185,IDF: 2.28061975,TF × IDF: 0.00052877
Term: 下午,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 太阳,Count: 14,TF: 0.00023185,IDF: 2.71995244,TF × IDF: 0.00063064
Term: 三非,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 洋垃圾,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 早安,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 假装,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 潜伏期,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 纽约,Count: 14,TF: 0.00023185,IDF: 3.02098244,TF × IDF: 0.00070043
Term: 草,Count: 14,TF: 0.00023185,IDF: 2.84489118,TF × IDF: 0.00065960
Term: 街道,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 无能,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 告别,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 人间烟火,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 落井下石,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 经验,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 普通人,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 跨省,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 太多人,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 烈火,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 家国永念,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 石榴,Count: 14,TF: 0.00023185,IDF: 3.32201243,TF × IDF: 0.00077023
Term: 钉,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 彻查,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 立案,Count: 13,TF: 0.00021529,IDF: 2.47691439,TF × IDF: 0.00053326
Term: 17,Count: 13,TF: 0.00021529,IDF: 2.41892245,TF × IDF: 0.00052078
Term: 营业,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 技术,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 有时候,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 脑子,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 内心,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 老婆,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 利益,Count: 13,TF: 0.00021529,IDF: 2.62304243,TF × IDF: 0.00056473
Term: 鼓掌,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 后果,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 遵守,Count: 13,TF: 0.00021529,IDF: 2.71995244,TF × IDF: 0.00058559
Term: 复制,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
Term: 现场,Count: 13,TF: 0.00021529,IDF: 2.47691439,TF × IDF: 0.00053326
Term: 应对,Count: 13,TF: 0.00021529,IDF: 3.02098244,TF × IDF: 0.00065040
Term: 攻击,Count: 13,TF: 0.00021529,IDF: 2.84489118,TF × IDF: 0.00061249
